objectid,subject,filename,NTEEC,NAICS,title,format,LEGALNAME,ALTNAME,AKADBA,WEBURL,date,longitude,latitude,locale,GSTREET,GCITY,GSTATE,GZIP5
8404200385,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Pennsylvania Museum Of Music & Broadcast History,image/png,PENNSYLVANIA MUSEUM OF MUSIC ANDBROADCAST HISTORY,,PENNSYLVANIA MUSEUM OF MUSIC AND BROADCAST HISTORY,,2008,-76.84544,40.28065,Suburb,134 S 29TH ST,Harrisburg,PA,17103
8404200403,Uncategorized,suburb.png,,,Childventure,image/png,CHILDVENTURE INC,,,,,-75.19009,40.13685,Suburb,430 VIRGINIA DR,Fort Washingt,PA,19034
8404200429,"Universities; Colleges, Universities, and Professional Schools",suburb.png,Universities,"Colleges, Universities, and Professional Schools",Berman Museum Of Art,image/png,URSINUS COLLEGE,URSINUS COLLEGE,BERMAN MUSEUM AT URSINUS COLLEGE,,1941,-75.4679,40.25569,Suburb,MAIN ST,Collegeville,PA,19426
8404200476,Public Libraries; Libraries and Archives,suburb.png,Public Libraries,Libraries and Archives,Schwenkfelder Heritage Center,image/png,SCHWENKENFELDER LIBRARY AND HERITAGE CENTER,SCHWENKFELDER HERITAGE CENTER,,HTTP://WWW.SCHWENKFELDER.COM,1955,-75.50371,40.39879,Suburb,105 SEMINARY ST,Pennsburg,PA,18073
8404200493,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",,Colonial Flying Corps Museum,image/png,COLONIAL FLYING CORPS MUSEUM INC,,,HTTP://WWW.N57.COM/MUSEUM.HTM,,-75.75173,39.82265,Suburb,PO BOX 481,Toughkenamon,PA,19374
8404200535,Historical Societies and Historic Preservation,suburb.png,Historical Societies and Historic Preservation,,Old Dry Road Farm,image/png,OLD DRY ROAD FARM INC,,,HTTP://WWW.DRYROADFARM.NET/,1978,-76.0861,40.33032,Suburb,PO BOX 163,Wernersville,PA,19565
8404200545,Granmaking Foundations,suburb.png,,Grantmaking Foundations,Chanticleer Foundation,image/png,THE CHANTICLEER FOUNDATION,,,HTTP://WWW.CHANTICLEERGARDEN.ORG,1979,-75.3904,40.03034,Suburb,786 CHURCH RD,Wayne,PA,19087
8404200565,Uncategorized,suburb.png,,,Arad Memorial Museum Foundation Co George King,image/png,ARAD MEMORIAL MUSEUM FOUNDATION CO GEORGE KING,,,,,-75.29007,40.23876,Suburb,PO BOX 461,Lansdale,PA,19446
8404200582,Uncategorized,suburb.png,,,Military Relic Museum,image/png,MILITARY RELIC MUSEUM INC,,,,,-75.60837,39.96517,Suburb,531 N HIGH ST,West Chester,PA,19380
8404200592,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Marathi Mandal Of Philadelphia,image/png,MARATHI MANDAL OF PHILADELPHIA INC,,,HTTP://WWW.PHILLYMM.ORG/,1981,-75.18092,40.23816,Suburb,1445 HERON WAY,Chalfont,PA,18914
8404200630,Uncategorized,suburb.png,,,Lehighton Area Train Museum,image/png,LEHIGHTON AREA TRAIN MUSEUM LTD,,,,,-75.70962,40.83876,Suburb,364 N 1ST ST,Leighton,PA,18235
8404200706,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Cornerstone Center-Training,image/png,CORNERSTONE CENTER FOR TRAINING AND DEVELOPMENT INC,,CORNERSTONE CENTER FOR TRAINING AND DEVELOPMENT INC,,1992,-75.15143,40.10015,Suburb,115 EAST GLENSIDE AVENUE,Glenside,PA,19038
8404200748,Uncategorized,suburb.png,,,Sea Wolf Museum,image/png,SEA WOLF MUSEUM INC,,,,,-75.43315,40.5692,Suburb,755 E ROCK RD,Allentown,PA,18103
8404200753,Uncategorized,suburb.png,,,Pennsylvania Museum Of Military Vehicles,image/png,PENNSYLVANIA MUSEUM OF MILITARY VEHICLES,,,HTTP://PAMILMUSEUM.ORG,,-75.28188,40.98925,Suburb,508 ST ANDREWS LN,Stroudsburg,PA,18360
8404200786,Education; Museums,suburb.png,Education NEC,Museums,American Dream Career Museum Company,image/png,AMERICAN DREAM CAREER MUSEUM COMPANY,,,,1997,-80.0419,40.49704,Suburb,158 SALOME AVE,Pittsburgh,PA,15214
8404200788,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",,Uss Forrestal Naval Museum,image/png,U S S FORRESTAL NAVAL MUSEUM,U S S FORRESTAL NAVAL MUSEUM,,,,-74.93928,40.13994,Suburb,4919 SUNRISE AVE,Bensalem,PA,19020
8404200792,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Vocal Group Hall Of Fame Foundation,image/png,VOCAL GROUP HALL OF FAME FOUNDATION,,,HTTP://WWW.VOCALGROUP.ORG/,1998,-80.51059,41.23295,Suburb,82 W STATE ST,Sharon,PA,16146
8404200823,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Beaver County Industrial Museum,image/png,BEAVER COUNTY INDUSTRIAL MUSEUM,,,HTTP://WWW.BEAVERCOUNTYINDUSTRIALMUSEUM.COM,1998,-80.33718,40.74926,Suburb,1016 HIGHLAND AVE,Beaver Falls,PA,15010
8404200890,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Ray Carr Automotive Museum Foundation,image/png,RAY CARR AUTOMOTIVE MUSEUM FOUNDATION,,,,2001,-75.5893,40.11775,Suburb,1233 CALISTA LN,Phoenixville,PA,19460
8404201083,Public Libraries; Libraries and Archives,suburb.png,Public Libraries,Libraries and Archives,Andrew Carnegie Free Library,image/png,ANDREW CARNEGIE FREE LIBRARY,,,HTTP://WWW.CARNEGIECARNEGIE.ORG/,1980,-80.08514,40.40763,Suburb,300 BEECHWOOD AVE,Carnegie,PA,15106
8404201163,Historical Organizations; Museum,suburb.png,Historical Organizations,Museums,Air Heritage,image/png,AIR HERITAGE INC,,,HTTP://AIRHERITAGE.ORG/,1986,-80.33789,40.76442,Suburb,BEAVER COUNTY AIRPORT,Beaver Falls,PA,15010
8404201179,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",,North American Warbirds Museum,image/png,NORTH AMERICAN WARBIRDS MUSEUM,,,,,-79.94254,40.62371,Suburb,5465 WILLIAM FLYNN HWY,Gibsonia,PA,15044
8404201188,"Arts Councils and Agencies; Arts, Entertainment, and Recreation",suburb.png,Arts Councils and Agencies,"Arts, Entertainment, and Recreation",National Museum Of Broadcasting,image/png,NATIONAL MUSEUM OF BROADCASTING,,,HTTP://WWW.NMBPGH.ORG,1987,-79.85913,40.43309,Suburb,407 WOODSIDE RD,Pittsburgh,PA,15221
8404201254,Uncategorized,suburb.png,,,Transportation And Technology Museum,image/png,TRANSPORTATION AND TECHNOLOGY MUSEUM,,,,,-80.04888,40.57619,Suburb,616 OLIVE ST,Pittsburgh,PA,15237
8404201271,Uncategorized,suburb.png,,,National Jazz Hall Of Fame And Museum,image/png,THE NATIONAL JAZZ HALL OF FAME AND MUSEUM INC,,,,,-79.90265,40.49642,Suburb,212 NINTH ST,Pittsburgh,PA,15222
8404201274,Grantmaking Foundations,suburb.png,,Grantmaking Foundations,Institute American Deltiology,image/png,THE INSTITUTE OF AMERICAN DELTIOLOGY,,,,1994,-76.31297,40.37454,Suburb,300 W MAIN AVE,Myerstown,PA,17067
8404201275,Performing Arts Center; Performing Arts Companies,suburb.png,Performing Arts Centers,Performing Arts Companies,Whitaker Center For Science And The Arts,image/png,WHITAKER CENTER FOR SCIENCE AND THE ARTS,,,HTTP://WWW.WHITAKERCENTER.ORG,1994,-75.31784,40.02136,Suburb,801 W LANCASTER AVE,Bryn Mawr,PA,19010
8404201323,Student Services; Museum,suburb.png,Student Services,Museums,Warbirds America Air Museum,image/png,WARBIRDS OF AMERICA AIR MUSEUM,,,,1998,-80.16479,42.10344,Suburb,303 FOREST DR,Erie,PA,16505
8404201357,Uncategorized,suburb.png,,,Collectors Museum & Res Center I,image/png,COLLECTORS MUSEUM & RES CENTER I,,,,,-76.79985,40.15745,Suburb,185 NEWBERRY COMMONS,Etters,PA,17319
8404201392,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Pennsylvania Trolley Museum,image/png,PENNSYLVANIA TROLLEY MUSEUM INC,,,,1962,-80.25503,40.20768,Suburb,1 MUSEUM RD,Washington,PA,15301
8404201413,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Ende Museum,image/png,ENDE MUSEUM FOUNDATION,,,HTTP://ENDEMUSEUM.ORG/,2009,-75.12259,40.1485,Suburb,PO BOX 515,Willow Grove,PA,19090
8404201449,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Fayette County Sports Hall Of Fame,image/png,FAYETTE COUNTY SPORTS HALL OF FAME,,,HTTP://WWW.FAYETTECOUNTYSPORTSHALLOFFAME.COM/,2011,-79.73146,39.89822,Suburb,PO BOX 664,Uniontown,PA,15401
8404201450,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,National Slovak Society Heritage Museum,image/png,NATIONAL SLOVAK SOCIETY HERITAGE MUSEUM,,,HTTP://NSSLIFE.ORG/MUSEUM/,2010,-80.09846,40.2857,Suburb,351 VALLEY BROOK RD,Mcmurray,PA,15317
8404201610,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",,Railroad Museum Of South,image/png,RAILROAD MUSEUM OF SOUTH,,,,,-75.06142,40.32253,Suburb,PO BOX 407,Buckingham,PA,18912
8404201668,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Monaca Community Hall Of Fame,image/png,MONACA COMMUNITY HALL OF FAME,,,,2002,-80.27849,40.69061,Suburb,1098 PENNSYLVANIA AVE,Monaca,PA,15061
8409400094,Museum; Museum Activities,suburb.png,"Museum, Museum Activities",Museums,Carnegie Institute,image/png,CARNEGIE INSTITUTE,,,,1935,-79.94863,40.4435,Suburb,4400 FORBES AVE,Pittsburgh,PA,15213
8409400135,Uncategorized,suburb.png,,,Crayola Factory & Museum,image/png,CRAYOLA EXPERIENCE,,,,,-75.20984,40.69071,Suburb,30 CENTRE SQUARE,Easton,PA,18042
8409400324,Marine/Maritime Museums; Museum,suburb.png,Marine/Maritime Museums,Museums,Leif Ericson Viking Ship,image/png,LEIF ERICSON VIKING SHIP,,,,1998,-75.61011,39.95584,Suburb,411 W MINER ST,West Chester,PA,19382
8409400565,Specialized Museums; Museums,suburb.png,Specialized Museums,Museums,Reading Museum,image/png,FRIENDS OF THE READING MUSEUM,FOUNDATION FOR THE READING PUBLIC MUSEUM,,,1969,-75.94934,40.32776,Suburb,500 MUSEUM RD,Reading,PA,19611
8409400566,Uncategorized,suburb.png,,,Real World Computer Museum,image/png,REAL WORLD COMPUTER MUSEUM,,,,,-75.4782,39.84537,Suburb,1645 BETHEL ROAD,Boothwyn,PA,19061
8409501328,"Colleges, Universities, and Professional Schools",suburb.png,,"Colleges, Universities, and Professional Schools",Arthropod Museum At Delaware Valley College,image/png,DELAWARE VALLEY UNIVERSITY,,,,1945,-75.16559,40.30006,Suburb,700 E BUTLER AVE,Doylestown,PA,18901
8409501387,Uncategorized,suburb.png,,,Colonial Pa Plantation,image/png,COLONIAL PA PLANTATION,,,HTTP://WWW.COLONIALPLANTATION.ORG,,-75.40172,39.91803,Suburb,RIDLEY CREEK STATE PARK,Media,PA,19063
8409501486,"Undergraduate College; Colleges, Universities, and Professional Schools",suburb.png,Undergraduate Colleges,"Colleges, Universities, and Professional Schools",Glencairn Museum,image/png,ACADEMY OF THE NEW CHURCH,,,HTTP://WWW.GLENCAIRNMUSEUM.ORG/,1933,-75.06728,40.13101,Suburb,PO BOX 711,Bryn Athyn,PA,19009
8409501691,Uncategorized,suburb.png,,,Newlin Gristmill,image/png,NEWLIN GRISTMILL,,,,,-75.50568,39.88631,Suburb,219 SOUTH CHEYNEY ROAD,Glen Mills,PA,19342
8409501728,"Universities; Colleges, Universities, and Professional Schools",suburb.png,Universities,"Colleges, Universities, and Professional Schools",Pennsylvania Military Collection Museum,image/png,WIDENER UNIVERSITY,,,,1936,-75.37463,39.84979,Suburb,ONE WIDENER PLACE,Chester,PA,19013
8409501765,"Colleges, Universities, and Professional Schools",suburb.png,,"Colleges, Universities, and Professional Schools",Roth Farm Living Museum Of Delaware Valley College,image/png,DELAWARE VALLEY UNIVERSITY,,,HTTP://WWW.DELVAL.EDU/ABOUT-DELVAL/HISTORY,1945,-75.16559,40.30006,Suburb,700 E BUTLER AVE,Doylestown,PA,18901
8409501822,"Undergraduate College; Colleges, Universities, and Professional Schools",suburb.png,Undergraduate Colleges,"Colleges, Universities, and Professional Schools",Suzanne H. Arnold Art Gallery,image/png,LEBANON VALLEY COLLEGE,,,HTTP://WWW.LVC.EDU/GALLERY/,1942,-76.51329,40.331,Suburb,101 N COLLEGE AVE,Annville,PA,17003
8409501881,"Universities; Colleges, Universities, and Professional Schools",suburb.png,Universities,"Colleges, Universities, and Professional Schools",Warner Memorial Library,image/png,EASTERN UNIVERSITY,,,HTTP://WWW.EASTERN.EDU/LIBRARY,1953,-75.36677,40.05441,Suburb,1300 EAGLE RD,St Davids,PA,19087
8404200057,Uncategorized,town.jpg,,,Sutton Ditz House Museum,image/png,SUTTON DITZ HOUSE MUSEUM,,,,,-79.38563,41.21454,Town,17 S 5TH AVE,Clarion,PA,16214
8404200133,Historical Organizations,town.jpg,Historical Organizations,,Joseph A. Clavelli History Center,image/png,LAWRENCE COUNTY HISTORICAL SOCIETY,,,HTTP://WWW.LAWRENCECHS.COM/ABOUT-US/,1981,-80.34727,41.00555,Town,408 N JEFFERSON STREET,New Castle,PA,16101
8404200180,Uncategorized,town.jpg,,,Kane Community Depot And Museum,image/png,KANE COMMUNITY DEPOT AND MUSEUM,,,HTTP://WWW.KANEDEPOT.ORG/,,-78.811,41.65841,Town,1 SOUTH FRALEY STREET,Kane,PA,16735
8404200188,Uncategorized,town.jpg,,,Fort Bedford Museum,image/png,FORT BEDFORD MUSEUM,,,,,-78.50939,40.02055,Town,110 FORT BEDFORD DR,Bedford,PA,15522
8404200224,Uncategorized,town.jpg,,,Colonel Eli Slifer House Museum,image/png,COLONEL ELI SLIFER HOUSE MUSEUM,,,,,-76.88386,40.99244,Town,80 MAGNOLIA DRIVE,Lewisburg,PA,17837
8404200243,Nature Parks and Other Similar,town.jpg,,Nature Parks and Other Simlar,Dorflinger Glass Museum,image/png,DORFLINGER SUYDAM WILD LIFE SANCTUARY INC,DORFLINGER GLASS MUSEUM,DORFLINGER SUYDAM WILD LIFE SANCTUARY INC,,1980,-75.21285,41.53002,Town,55 SUYDAM DR,Honesdale,PA,18473
8404201088,Public Libraries; Libraries and Archives,town.jpg,Public Libraries,Libraries and Archives,Baldwin-Reynolds House Museum,image/png,MEADVILLE PUBLIC LIBRARY INC,,,HTTP://BALDWINREYNOLDS.ORG/,2001,-80.1476,41.63711,Town,411 CHESTNUT STREET,Meadville,PA,16335
8404201354,Museum; Museum Activities,town.jpg,"Museum, Museum Activities",Museums,Nant-Y-Glo Tri Area Museum & Historial Society,image/png,NANT-Y-GLO TRI AREA MUSEUM & HISTORIAL SOCIETY,,,,2001,-78.83579,40.47068,Town,929 ROBERTS STREET,Nanty Glo,PA,15943
8404201694,Uncategorized,town.jpg,,,Punxsutawney Weather Discovery Center,image/png,PUNXSUTAWNEY WEATHER DISCOVERY CENTER,,,HTTP://WWW.WEATHERDISCOVERY.ORG,,-78.97167,40.94446,Town,201 NORTH FINDLEY ST,Punxsutawney,PA,15767
8404200021,Uncategorized,town.jpg,,,Waynesboro Area Indust Heritage Trust,image/png,WAYNESBORO AREA INDUST HERITAGE TRUST,,,HTTP://WWW.WAYNESBOROINDUSTRIALTRUST.ORG,,-77.58338,39.75181,Town,235 PHILADELPHIA AVE,Waynesboro,PA,17268
8404200055,Single Organization Support; Libraries and Archives,town.jpg,Single Organization Support,Libraries and Archives,Spalding Memorial Library,image/png,SPALDING MEMORIAL LIBRARY BUILDING ASSOCIATION,,,HTTP://WWW.SPALDINGLIBRARY.ORG/,1948,-76.51605,41.95005,Town,724 SOUTH MAIN STREET,Athens,PA,18810
8404200201,Uncategorized,town.jpg,,,Gutelius Log House Museum,image/png,GUTELIUS LOG HOUSE MUSEUM,,,,,-77.04764,40.91567,Town,432 GREEN ST,Mifflinburg,PA,17844
8404200229,Uncategorized,town.jpg,,,Debence Antique Music World Museum,image/png,DEBENCE ANTIQUE MUSIC WORLD MUSEUM,,,,,-79.83096,41.39776,Town,1261 LIBERTY STREET,Franklin,PA,16323
8404200251,Museum ; Specialized Museum,town.jpg,Specialized Museums,Museums,Buggy Museum Of Mifflinburg,image/png,MIFFLINBURG BUGGY MUSEUM ASSOC INC,,,HTTP://WWW.BUGGYMUSEUM.ORG,1979,-77.04908,40.91497,Town,598 GREEN ST,Mifflinburg,PA,17844
8404200264,Uncategorized,town.jpg,,,Canal Museum,image/png,CANAL MUSEUM,,,HTTP://WWW.GREENVILLECANALMUSEUM.ORG,,-80.3867,41.41098,Town,60 ALAN AVE,Greenville,PA,16125
8404200371,Museum; Museum Activities,town.jpg,"Museum, Museum Activities",Museums,National Museum Of The American Coverlet,image/png,NATIONAL MUSEUM OF THE AMERICANCOVERLET INC,,,HTTP://WWW.COVERLETMUSEUM.ORG,2007,-78.50363,40.01553,Town,322 SOUTH JULIANA STREET,Bedford,PA,15522
8404200552,Specialized Museums; Museums,town.jpg,Specialized Museums,Museums,Mifflinburg Buggy Museum,image/png,MIFFLINBURG BUGGY MUSEUM ASSOC INC,MIFFLINBURG BUGGY MUSEUM ASSOCIATION,MIFFLINBURG BUGGY MUSEUM ASSOC INC,HTTP://WWW.BUGGYMUSEUM.ORG,1979,-77.04908,40.91497,Town,598 GREEN ST,Mifflinburg,PA,17844
8404201013,Museum,town.jpg,,Museums,Jacob Kintzy Kinsey Memorial Museum,image/png,JACOB KINTZY KINSEY MEMORIAL MUSEUM INC,,,,1972,-79.16465,40.25378,Town,106 MILL RD,Ligonier,PA,15658
8404201071,Libraries; Libraries and Archives,town.jpg,Libraries,Libraries and Archives,Lower Anthracite Model Railroad Club,image/png,SHAMOKIN-COAL TOWNSHIP PUBLIC LIBRARY INCORPORATED,,,,1962,-76.55296,40.79185,Town,210 EAST INDEPENDENCE ST,Shamokin,PA,17872
8404201118,Historical Sites,town.jpg,,Historical Sites,Bucksgahuda & Western Rr,image/png,BUCKSGAHUDA AND WESTERN RAILROAD COMPANY,BUCKSGAHUDA & WESTERN RR,,,1976,-78.56693,41.43608,Town,127 PARKWAY RD,St Marys,PA,15857
8404201196,Uncategorized,town.jpg,,,John Brown Heritage Associates,image/png,JOHN BROWN HERITAGE ASSOCIATES,,,HTTP://WWW.HISTORYNET.COM/JOHN-BROWN,,-80.14602,41.655,Town,291 PARK AVE,Meadville,PA,16335
8404201245,Museum,town.jpg,,Museums,Clearfield Community Museum,image/png,GRICE CLEARFIELD COMMUNITY MUSEUM,,,,1992,-78.43975,41.02064,Town,C/O JANET GRICE - 507 MO,Clearfield,PA,16830
8404201364,Museum; Museum Activities,town.jpg,Support NEC,Museums,Indiana County Sports Hall Of Fame,image/png,INDIANA COUNTY SPORTS HALL OF FAME INC,,,HTTP://INDIANACOUNTYSPORTSHALL.COM/HOME,2004,-79.16023,40.62528,Town,PO BOX 823,Indiana,PA,15701
8404201370,Museum; Museum Activities,town.jpg,"Museum, Museum Activities",Museums,Maridon Museum,image/png,MARIDON MUSEUM,MARIDON MUSEUM,,HTTP://WWW.MARIDON.ORG,2001,-79.89364,40.86355,Town,322 N MCKEAN ST,Butler,PA,16001
8404201498,Museum; Museum Activities,town.jpg,"Museum, Museum Activities",Museums,Greenville Railroad Park And Museum,image/png,GREENVILLE RAILROAD PARK AND MUSEUM,GREENVILLE RAILROAD PARK AND MUSEUM,,HTTP://WWW.GREENVILLETRAINMUSEUM.ORG,2012,-80.38079,41.40781,Town,314 MAIN ST,Greenville,PA,16125
8404201507,Uncategorized,town.jpg,,,Lawrence Museum Of Industrial,image/png,LAWRENCE MUSEUM OF INDUSTRIAL,LAWRENCE MUSEUM OF INDUSTRIAL,,HTTP://WWW.FERROTECH.NET,,-80.34685,40.99434,Town,526 S JEFFERSON ST,New Castle,PA,16101
8404201545,Museum; Museum Activities,town.jpg,"Museum, Museum Activities",Museums,Archery Hall Of Fame And Museum,image/png,ARCHERY HALL OF FAME AND MUSEUM INC,,,,1999,-79.84538,41.89963,Town,58 NORTH MAIN ST,Union City,PA,16438
8409501451,Uncategorized,town.jpg,,,Fort Leboeuf Waterford,image/png,FORT LEBOEUF WATERFORD,,,,,-80.12971,41.87125,Town,219 MEADVILLE STREET,Edinboro,PA,16444
8409501679,"Undergraduate College; Colleges, Universities, and Professional Schools",town.jpg,Undergraduate Colleges,"Colleges, Universities, and Professional Schools",National Churchill Museum,image/png,WESTMINSTER COLLEGE,,,,1934,-80.336,41.12271,Town,319 S MARKET ST,New Wilmngtn,PA,16172
8409501850,Uncategorized,town.jpg,,,University Museum,image/png,UNIVERSITY MUSEUM,,,HTTP://WWW.IUP.EDU/MUSEUM,,-79.15737,40.61685,Town,1011 SOUTH DRIVE,Idiana,PA,15705
